False;text;is_retweet;original_author;time;in_reply_to_screen_name;is_quote_status;retweet_count;favorite_count;source_url;truncated;hasHashtag;TweetID
True;“If fighting for women’s health care and paid family leave and equal pay is playing the ‘woman card,’ then deal me in.” —Hillary;False;;20160427012333;;False;3806;8342;https://about.twitter.com/products/tweetdeck;False;False;4430
True;"Civil rights &amp; voting rights.
Worker’s rights &amp; women’s rights.
LGBT rights and rights for people with disabilities.

Let's defend them all.";False;;20160427012208;;False;1679;3686;https://about.twitter.com/products/tweetdeck;False;False;4431
True;"""We all agree that wages are too low and inequality is too high. That Wall Street can never again be allowed to threaten Main Street.""";False;;20160427012131;;False;753;2094;https://about.twitter.com/products/tweetdeck;False;False;4432
True;"""We can build on a strong progressive tradition from Franklin Roosevelt to Barack Obama."" —Hillary";False;;20160427012044;;False;875;2055;https://about.twitter.com/products/tweetdeck;False;False;4433
True;“Whether you support Senator Sanders or you support me, there’s much more that unites us than divides us.” —Hillary;False;;20160427012011;;False;1795;3705;https://about.twitter.com/products/tweetdeck;False;False;4434
True;"""Our campaign is about restoring people’s confidence in our ability to solve problems together"" —Hillary";False;;20160427011831;;False;711;1672;https://about.twitter.com/products/tweetdeck;False;False;4435
True;Americans are hungry for solutions. They don’t just want us to diagnose problems, they want us to solve them.;False;;20160427011708;;False;956;2414;https://about.twitter.com/products/tweetdeck;False;False;4436
True;"More than 1.1 million have donated.
Chip in now to join this team: https://t.co/MiaF5q6X3b";False;;20160427011514;;False;396;934;https://about.twitter.com/products/tweetdeck;False;False;4437
True;"""We’re going to come back to Philadelphia...with the most votes and the most pledged delegates. We’ll unify our party to win this election.”";False;;20160427011418;;False;768;1885;https://about.twitter.com/products/tweetdeck;False;False;4438
True;Watch live: Hillary speaks on tonight's primary results in Philadelphia. https://t.co/wuZB03P2y9;False;;20160427011311;;False;289;704;https://about.twitter.com/products/tweetdeck;False;False;4439
True;Tonight's wins belong to every organizer, volunteer, donor, and supporter who've built this campaign. Thank you. https://t.co/MixzWZqhPP;False;;20160427010655;;False;1570;4067;https://about.twitter.com/products/tweetdeck;False;False;4440
False;Thank you Delaware! #Trump2016 https://t.co/FeXThmUWuo;False;;20160427010247;;False;5285;17176;http://twitter.com/download/iphone;False;True;4441
True;Vote by vote, state by state, this team is building something special. Thanks for believing. -H https://t.co/GQoxEQ36Ew;False;;20160427005341;;False;2845;8772;https://about.twitter.com/products/tweetdeck;False;False;4442
True;Pennsylvania! Thanks to everyone who made this possible. This win is yours. https://t.co/F9E5NJwh5i;False;;20160427005032;;False;2414;5677;https://about.twitter.com/products/tweetdeck;False;False;4443
True;We did it, Delaware! https://t.co/JmGcdkb1En;False;;20160427003827;;False;1464;3887;https://about.twitter.com/products/tweetdeck;False;False;4444
False;Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y;False;;20160427002831;;False;5754;18404;http://twitter.com/download/iphone;False;True;4445
False;Thank you Connecticut! #Trump2016 https://t.co/3GGoVXSZSf;False;;20160427001857;;False;5991;18378;http://twitter.com/download/iphone;False;True;4446
False;Thank you Pennsylvania! #Trump2016 https://t.co/mucxspuHnV;False;;20160427001419;;False;8233;21643;http://twitter.com/download/iphone;False;True;4447
False;Thank you Maryland! #Trump2016 https://t.co/hH3h6bRMIs;False;;20160427000820;;False;6821;18625;http://twitter.com/download/iphone;False;True;4448
True;Thank you, Maryland. https://t.co/hLFanifqmL;False;;20160427000235;;False;2431;5882;https://about.twitter.com/products/tweetdeck;False;False;4449
True;Three answers from last night’s @MSNBC town hall that you should see: https://t.co/slvveHpQ6x;False;;20160426221656;;False;434;893;https://about.twitter.com/products/tweetdeck;False;False;4450
True;Love this. Great to see Chobani sharing its success with the employees who helped make it possible. -H https://t.co/KpGWgpX5rW;False;;20160426214311;;True;988;2371;https://about.twitter.com/products/tweetdeck;False;False;4451
True;Polls close soon in CT, DE, MD, PA, and RI. Confirm where to go here, then head over: https://t.co/NviDFw2Rra https://t.co/6W4QayuT7v;False;;20160426212525;;False;651;1346;https://about.twitter.com/products/tweetdeck;False;False;4452
True;"We are not a post-racial society. We still struggle with racism—and it's not only wrong, it's holding us back.
https://t.co/MnjdPHuYdO";False;;20160426203813;;False;1159;2323;http://twitter.com;False;False;4453
False;Thank you America! #Trump2016 https://t.co/KL7VZbM1jP;False;;20160426195515;;False;7637;20607;http://twitter.com/download/iphone;False;True;4454
True;These brutal murders are deplorable. Mannan's work on LGBT rights must carry on, and activists must be protected. https://t.co/SxHbFiejlC;True;rosenbergerlm;20160426193838;;True;285;522;https://about.twitter.com/products/tweetdeck;False;False;4455
True;"If our leaders won't stand up to the gun lobby, we need to hold them accountable.
https://t.co/M5ryVG4glD";False;;20160426190742;;False;813;1741;http://twitter.com;False;False;4456
False;"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrump 
https://t.co/ZttNAmk1QS";False;;20160426181215;;False;2773;8703;http://twitter.com/download/iphone;False;True;4457
False;You have until 8pm to #VoteTrump, Delaware! https://t.co/GYeV6m1qOn;False;;20160426181206;;False;2364;7447;http://twitter.com/download/iphone;False;True;4458
False;"Thank you for a great day yesterday, Rhode Island! #VoteTrump
https://t.co/nAlgNIIdyo";False;;20160426180525;;False;2422;8067;http://twitter.com/download/iphone;False;True;4459
False;Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI;False;;20160426180339;;False;2318;7250;http://twitter.com/download/iphone;False;True;4460
False;"Lets go Pennsylvania! #VoteTrump 
https://t.co/TWQM8AV9p4";False;;20160426180210;;False;2858;8463;http://twitter.com/download/iphone;False;True;4461
False;How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!;False;;20160426174315;;False;2748;10059;http://twitter.com;False;False;4462
True;Live in CT, DE, MD, PA, or RI? Go vote: Hillary needs you. Text WHERE to 47246 to find your polling place. https://t.co/xwSPICUcy6;False;;20160426170519;;False;1045;2114;https://about.twitter.com/products/tweetdeck;False;False;4463
True;"Women deserve the same rights as men in every aspect of our economy and our society—at home and around the world.
https://t.co/C8doMvHIs7";False;;20160426164219;;False;1406;2622;http://twitter.com;False;False;4464
False;"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!
https://t.co/mPGpPFiDl8";False;;20160426161818;;False;4205;12878;http://twitter.com/download/iphone;False;False;4465
False;"Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them, and run as an Independent!";False;;20160426160735;;False;11922;30576;http://twitter.com;False;False;4466
True;It’s Primary Day in CT, DE, MD, PA, and RI. If you’re with Hillary, add your name and make a plan to vote today: https://t.co/eFckwXMhOI;False;;20160426153901;;False;628;1277;https://about.twitter.com/products/tweetdeck;False;False;4467
True;Primarias en Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. #EstoyConElla https://t.co/k13PaS5qLx https://t.co/aH0etEcuIz;False;;20160426150928;;False;444;896;https://about.twitter.com/products/tweetdeck;False;True;4468
True;"We've heard way too much hateful rhetoric in this campaign.

We need more love and kindness.
https://t.co/UDrH2AiI5Y";False;;20160426140638;;False;1283;2666;http://twitter.com;False;False;4469
False;"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM";False;;20160426133324;;False;4225;10347;http://twitter.com/download/iphone;False;True;4470
True;Voters in CT, DE, MD, PA, and RI head to the polls today. RT this if you’re voting for Hillary. https://t.co/2TRe1AEgiP;False;;20160426125923;;False;2439;4481;https://about.twitter.com/products/tweetdeck;False;False;4471
False;"MAKE AMERICA GREAT AGAIN!
https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2";False;;20160426124724;;False;4074;10500;http://twitter.com/download/iphone;False;False;4472
False;The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!;False;;20160426104239;;False;5330;17161;http://twitter.com/download/android;False;False;4473
True;"America's gun violence epidemic is out of control. No more excuses—we need to act to save lives.
https://t.co/gb6dfWfB34";False;;20160426041418;;False;1537;3196;http://twitter.com;False;False;4474
True;"""I'm a feminist because I believe women deserve the same rights as men."" —Hillary #MSNBCTownhall";False;;20160426015244;;False;2302;5553;https://about.twitter.com/products/tweetdeck;False;True;4475
False;"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF";False;;20160426015216;;False;4881;13050;http://twitter.com/download/iphone;False;True;4476
True;"""As a white person, I have to talk about [racism] more. We are not a post-racial society."" —Hillary to @Maddow #MSNBCTownhall";False;;20160426014639;;False;1375;3390;https://about.twitter.com/products/tweetdeck;False;True;4477
False;"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt";False;;20160426012808;;False;4806;11128;http://twitter.com/download/iphone;False;True;4478
True;"Eight-year-old Noah became part of Hillary's Secret Service detail this weekend. Here's how.
https://t.co/YjqXcoBhpW";False;;20160426004821;;False;1244;3097;http://twitter.com;False;False;4479
True;"""When barriers for women fall, the world becomes a better place for everyone."" —@lenadunham https://t.co/sWOTUt1ajU";True;HFA;20160425233742;;False;726;1556;https://about.twitter.com/products/tweetdeck;False;False;4480
True;Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. https://t.co/F545Y5Sg5O #EstoyConElla https://t.co/fSJRv2Xk9u;False;;20160425230542;;False;562;1176;https://about.twitter.com/products/tweetdeck;False;True;4481
False;Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja;False;;20160425221106;;False;7826;20210;http://twitter.com/download/iphone;False;True;4482
False;"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7";False;;20160425220626;;False;3203;9407;http://twitter.com/download/iphone;False;True;4483
False;"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0";False;;20160425215455;;False;2769;8469;http://twitter.com/download/iphone;False;True;4484
True;"""Voters can count on her to bring that same passion for getting the job done to the White House."" https://t.co/68uhWrwYmj";False;;20160425212841;;False;726;1683;https://about.twitter.com/products/tweetdeck;False;False;4485
True;“She's more accomplished than any other candidate.” —@PhillyDailyNews https://t.co/OYxg9BZSqM;False;;20160425200233;;False;924;1965;https://about.twitter.com/products/tweetdeck;False;False;4486
True;"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
https://t.co/5JT6avz0Cv";False;;20160425185952;;False;1644;3774;http://twitter.com;False;False;4487
False;DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj;True;DRUDGE_REPORT;20160425181108;;False;2511;5583;http://twitter.com/download/iphone;False;False;4488
True;In 1990, explorer and marine biologist Sylvia Earle became the first woman appointed chief scientist at @NOAA. https://t.co/WSDCF3c2je;False;;20160425171547;;False;1281;3048;https://about.twitter.com/products/tweetdeck;False;False;4489
False;On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!;False;;20160425161627;;False;3515;12024;http://twitter.com;False;False;4490
False;Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.;False;;20160425161558;;False;4958;14287;http://twitter.com;False;False;4491
True;"""Ms. Clinton has advanced realistic, well thought out proposals."" —@BaltimoreSun: https://t.co/68uhWrwYmj https://t.co/srpUEWMZZg";False;;20160425160635;;False;1050;2435;https://about.twitter.com/products/tweetdeck;False;False;4492
